0.000000000000000000e+00,6.008919140625000000e+04,1.647362249803499878e+01,2.252957871232999878e+02
0.000000000000000000e+00,1.025608828125000000e+05,1.766869792615399959e+01,2.406640641027599941e+02
0.000000000000000000e+00,8.106935625000000000e+05,1.912735276229799908e+01,2.966463167549400168e+02
0.000000000000000000e+00,1.327380000000000000e+05,1.345244648314200049e+02,7.071640012639800261e+02
0.000000000000000000e+00,1.143300000000000000e+04,3.119623343564100093e+00,3.193423637606899845e+01
0.000000000000000000e+00,1.533900000000000000e+04,1.475123875864500000e+01,6.529008367236899346e+01
0.000000000000000000e+00,1.807100000000000000e+04,3.352803329064000337e+01,1.256799556351799936e+02
0.000000000000000000e+00,1.121200000000000000e+04,3.460905127494400091e+01,1.112308925935000019e+02
0.000000000000000000e+00,9.987900000000000000e+04,4.851512623986400286e+01,5.646205348819199799e+02
0.000000000000000000e+00,1.000000000000000000e+02,7.078064708733999844e+00,1.931670614612299985e+01
0.000000000000000000e+00,1.000000000000000000e+02,1.195855224852500065e+01,3.007969910047300033e+01
0.000000000000000000e+00,1.000000000000000000e+02,2.914302926975500085e+00,1.162647996382099969e+01
0.000000000000000000e+00,1.000000000000000000e+02,1.373354382137200069e+01,2.130827219626999991e+01
0.000000000000000000e+00,1.000000000000000000e+02,1.264854166615000075e+01,2.278245478824399939e+01
0.000000000000000000e+00,1.000000000000000000e+02,9.207640691691800328e+00,1.671417475899200156e+01
0.000000000000000000e+00,1.000000000000000000e+02,1.222558258305300072e+01,2.463495883441800061e+01
0.000000000000000000e+00,1.000000000000000000e+02,8.348788050918699577e-01,4.728388291803099719e+00
0.000000000000000000e+00,1.000000000000000000e+02,2.654283105851399927e-01,3.777297006539800162e+00
0.000000000000000000e+00,1.000000000000000000e+02,1.462958088103900067e+01,3.383017990884800241e+01
0.000000000000000000e+00,1.000000000000000000e+02,1.038047971213999965e+01,2.147410234142000007e+01
0.000000000000000000e+00,1.000000000000000000e+02,4.050225458228799980e+00,1.602600435192999839e+01
-2.840000000000000000e+02,6.934000000000000000e+03,7.581816328065300468e+02,8.494607286041999714e+02
0.000000000000000000e+00,8.310712432861299703e+01,4.890655952032799902e+00,7.228567377144000439e+00
-1.000000000000000000e+00,1.000000000000000000e+00,6.419237098497799776e-01,5.802799357100699718e-01
-1.000000000000000000e+00,1.000000000000000000e+00,5.868857691744699956e-01,5.083107622047899898e-01
-9.982849955558800170e-01,9.999979734420799682e-01,4.432074150846300187e-01,3.675198907884200117e-01
-9.992963075637799619e-01,9.999987483024600499e-01,5.246081724634600318e-01,4.041391872948800201e-01
0.000000000000000000e+00,3.738000000000000000e+03,5.180470036605100148e+01,7.977031443504699837e+01
-3.600000000000000000e+01,1.470750000000000000e+03,9.788214371439400097e+00,1.578144184206199974e+01
0.000000000000000000e+00,1.664250000000000000e+03,1.731348839589200139e+01,2.567278109690499832e+01
-2.220446049250300015e-16,4.685761034488700183e-01,4.046161253021400214e-03,1.142925855765600067e-02
-2.797818422317499998e+00,7.070785045623799725e+00,4.927249146604299745e-02,1.135311833237999946e-01
-2.426060102880000027e-02,1.546241343021400039e-01,5.491158654138799658e-04,1.094160375765200043e-03
-1.213228225708000041e+00,2.857212066650399951e+00,4.515787611138000202e-02,1.022019590290299956e-01
-1.847650157287699952e-03,4.467243328690499726e-02,3.304766701157399824e-04,5.661192254216599815e-04
-5.080141127109499832e-03,8.353029191494000527e-02,4.178146393656199855e-04,7.161590829795700048e-04
-1.955493586137899923e-03,7.343272864818599366e-02,4.379523443953699940e-04,7.470019929612300167e-04
-4.063125000000000000e+02,6.738187500000000000e+03,7.235114171425000222e+02,8.325995619996000414e+02
0.000000000000000000e+00,6.268414306640600131e+01,3.004719621125900186e+00,4.791409470653100300e+00
-1.000000000000000000e+00,1.000000000000000000e+00,2.302784202491999985e-02,5.856935306093600246e-01
-1.000000000000000000e+00,1.000000000000000000e+00,3.405947388835500137e-03,4.668690050473700004e-01
-9.988692998886099517e-01,9.992778301239000349e-01,4.059549970556799829e-03,2.334515088082800005e-01
-9.992963075637799619e-01,9.994245767593400442e-01,5.206842710551299810e-03,2.959459935493999883e-01
0.000000000000000000e+00,2.121062500000000000e+03,3.445221513598799845e+01,5.481267429403199998e+01
-3.023984375000000000e+02,3.228281250000000000e+02,2.694474457989899999e-03,3.780023015469899939e+00
0.000000000000000000e+00,6.320625000000000000e+02,1.114900492528400022e+01,1.754607718796399851e+01
-2.220446049250300015e-16,3.307529091834999768e-01,1.846286913912500082e-03,5.271526399450899777e-03
-5.378817558288599976e+00,4.991683483123799725e+00,-1.978029051618500053e-06,8.060758550240799958e-02
-5.167035013437300262e-02,5.152443423867199973e-02,1.058637452078500026e-07,3.060480433757999759e-04
-1.972663044929499954e+00,1.534404277801499905e+00,6.374725019940200672e-05,6.995258539718700319e-02
-4.593358840793399823e-03,5.018961615860500353e-03,1.120091157271200026e-07,1.400212842663999902e-04
-1.146801654249400039e-02,1.189647987484900027e-02,-1.826764460508699975e-05,2.121287301913700007e-04
-8.186594583094099209e-03,6.667579524218999673e-03,1.877199318275100064e-05,1.576506309306299899e-04
-4.285000000000000000e+02,6.738500000000000000e+03,7.229752466335399959e+02,8.326412520884599644e+02
0.000000000000000000e+00,7.374415588378900566e+01,2.975841778536899795e+00,4.906809479111499783e+00
-1.000000000000000000e+00,1.000000000000000000e+00,2.382607482298399956e-02,6.985588560934800073e-01
-1.000000000000000000e+00,1.000000000000000000e+00,6.113347548633699981e-03,5.470836942886300180e-01
-9.992963075637799619e-01,9.992963075637799619e-01,4.394911516947899895e-03,2.618950467017699957e-01
-9.998534917831399804e-01,9.997910261154200340e-01,5.403317332756700161e-03,3.412515931760299881e-01
0.000000000000000000e+00,3.034000000000000000e+03,3.397118896746400196e+01,5.500674841868200104e+01
-1.474375000000000000e+02,1.473125000000000000e+02,-1.845946530659899887e-01,4.302143028120600121e+00
0.000000000000000000e+00,6.110625000000000000e+02,1.087948399894299989e+01,1.751316122217799887e+01
-2.220446049250300015e-16,3.351671695709200205e-01,1.622681898717299965e-03,4.785799447793799739e-03
-5.514499187469500185e+00,5.202896118164099803e+00,4.878276936768699903e-06,8.369517871443500623e-02
-5.671861395239800180e-02,5.677910894155500238e-02,-2.834032082028299803e-06,2.980311040652499949e-04
-2.125219821929900110e+00,1.581671118736299952e+00,9.293254817514699917e-06,7.376783890988500292e-02
-5.126986652612700035e-03,6.020598113536800022e-03,-2.588106876867899818e-06,1.450702950339300041e-04
-1.204577647149599959e-02,1.085241790860900016e-02,-2.080180448617400006e-05,1.946167273252699930e-04
-6.148321554064800111e-03,6.144824437797099907e-03,1.547123943703300041e-05,1.460696237084699897e-04
-4.700000000000000000e+02,6.557000000000000000e+03,6.927437721160599722e+02,8.185557061133999923e+02
0.000000000000000000e+00,5.070661926269499986e+01,1.219688067939600051e+00,2.521832475360600068e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-5.984139399892499656e-01,6.192471454427199706e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-5.902567239941099997e-01,4.903754129935700146e-01
-9.999979734420799682e-01,9.985127449035600122e-01,-4.364213173791700040e-01,3.669264208899000179e-01
-9.999981522560099645e-01,9.992963075637799619e-01,-5.148275197037199824e-01,4.119962421549099862e-01
0.000000000000000000e+00,7.200000000000000000e+02,1.887588963973999867e+01,3.330641862473199666e+01
-1.410750000000000000e+03,3.475000000000000000e+01,-8.807462958605700720e+00,1.344038526920700072e+01
0.000000000000000000e+00,2.165000000000000000e+02,6.122546366042699972e+00,1.098754972391100004e+01
-4.440892098500600031e-16,1.476961374282799999e-01,4.962930119542899613e-04,1.530453812132899971e-03
-8.030012130737299358e+00,2.951800107955900199e+00,-4.928500606564700098e-02,1.128858257922499969e-01
-1.165371388196899949e-01,2.457567863166299979e-02,-5.352787281110400275e-04,1.059804295767500029e-03
-4.642312526702900399e+00,1.201390385627699953e+00,-4.484346760046600128e-02,1.015675297045099956e-01
-4.908440262079200034e-02,1.322928117588199936e-03,-3.181670939229600177e-04,5.164097760354599683e-04
-7.228992134332699881e-02,4.777882713824500166e-03,-4.350135318131800183e-04,7.067353923347300271e-04
-8.065810799598699399e-02,1.977722626179500079e-03,-3.881437295651799977e-04,6.752937178348799576e-04
0.000000000000000000e+00,6.059566040039100017e+02,2.041087324618000132e+00,2.984489562369299964e+00
0.000000000000000000e+00,3.343570327758799721e+01,1.095629416508600018e+00,1.681943558495899937e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.199065500146499930e-01,2.692826271107999769e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.747515893171299850e-01,2.217682104444599900e-01
0.000000000000000000e+00,9.734271764755200174e-01,2.586969248961999979e-01,1.843525177844899943e-01
0.000000000000000000e+00,9.942899346351600220e-01,3.196186770561499912e-01,2.077062740204599911e-01
0.000000000000000000e+00,1.544177246093800022e+03,9.913242825338500097e+00,1.598836383731699939e+01
0.000000000000000000e+00,6.955738525390599989e+02,5.303418136444999931e+00,8.039661208600099584e+00
0.000000000000000000e+00,6.135126342773399983e+02,3.303102033404300197e+00,5.179304829722600090e+00
0.000000000000000000e+00,1.788526028394699929e-01,1.071215051021100033e-03,3.185393468715999946e-03
0.000000000000000000e+00,3.410636186599699915e+00,2.875457187923599958e-02,4.878016744221300161e-02
0.000000000000000000e+00,6.195010989904400217e-02,2.975492506482300156e-04,5.353761448986300462e-04
0.000000000000000000e+00,1.889828324317899932e+00,2.727246592065499936e-02,4.809358141918899932e-02
0.000000000000000000e+00,2.023675665259400125e-02,1.864323791486699998e-04,2.995719110318099910e-04
0.000000000000000000e+00,3.505410626530600093e-02,2.330030049042000032e-04,3.414908637324600240e-04
0.000000000000000000e+00,2.529950439929999975e-02,2.204638364175500007e-04,3.441738785489600080e-04
6.250000000000000000e+02,1.000000000000000000e+04,8.671182610570122051e+03,2.727357660907047375e+03
0.000000000000000000e+00,6.875000000000000000e+03,1.122193808562434612e+02,3.771893790616077240e+02
0.000000000000000000e+00,1.000000000000000000e+04,7.373695213052045574e+02,1.186902058444667091e+03
0.000000000000000000e+00,1.000000000000000000e+04,5.158106608607090493e+02,1.072075769635988536e+03
0.000000000000000000e+00,1.000000000000000000e+04,6.484199216494054099e+02,1.110212275664374829e+03
0.000000000000000000e+00,1.000000000000000000e+04,1.949468734790337066e+03,2.542098965639574089e+03
0.000000000000000000e+00,1.000000000000000000e+04,5.213954680005748514e+02,9.740431026808603292e+02
0.000000000000000000e+00,1.000000000000000000e+04,6.389114960278828903e+02,1.218083839186318073e+03
0.000000000000000000e+00,1.000000000000000000e+04,7.732573305290029566e+02,1.285750138948556014e+03
0.000000000000000000e+00,5.625000000000000000e+03,5.092004794578811300e+01,2.441040980925160113e+02
1.000000000000000000e+00,1.000000000000000000e+01,3.830535751096385777e+00,2.869038213559986783e+00
1.000000000000000000e+00,1.000000000000000000e+01,3.341661614043486495e+00,1.968514531551552205e+00
-0.000000000000000000e+00,2.252728462219238281e+00,8.253846806301207151e-01,6.537319448930565269e-01
-0.000000000000000000e+00,3.005331754684448242e+00,1.311908735135201676e+00,1.023344261425577884e+00
5.034722387790679932e-02,1.000000000000000000e+00,4.720893440103130501e-01,3.893843277074429121e-01
